貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2017-08-25 13:30:00+00:00,111515882197852_10212147654318549,"想出國賞楓的鄉親??照過來
你們喜歡去日本還是韓國賞楓呢？??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,3890,204
2017-08-25 08:30:00+00:00,111515882197852_1823536510995772,"看 #聽說 有流淚的粉絲一起舉手 ?

電影作為藝術有著重要的創作價值
好的電影作品總是能溫暖人們的內心 ?

#金馬獎入圍電影導演
#電影藝術傳遞真善美
#專業Monitor重現真實光影
#還原專業視界真實感動",,441,6
2017-08-24 16:00:00+00:00,111515882197852_998853726922302,"餓得時候可以吃好幾碗 ???

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,2219,79
2017-08-24 09:30:00+00:00,111515882197852_10212132948950924,"原來防曬噴霧有這種功能???

鎖定今晚十點 ? #食尚玩家
【網美都在追 嘉義唉G美食】
 莎莎公主(鍾欣愉)／ 巴鈺
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1141,14
2017-08-23 23:00:00+00:00,111515882197852_10212126290504467,"#挖知識
這幾個顏色好像都不是房間會漆的顏色捏??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1008,93
2017-08-23 13:30:00+00:00,111515882197852_998369133637428,"? 我是子余，你寂寞嗎？想找人聊天嗎？ 
點連結，我等你喲～ goo.gl/3MH2HK

#食尚玩家美食公益路跑 ?????
#快來跟我們一起享受美食和野餐",,544,7
2017-08-22 23:00:00+00:00,111515882197852_10212125138235661,"#挖知識
原來呼吸會胖是真的！??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD
下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,3256,1106
2017-08-22 16:00:00+00:00,111515882197852_997804553693886,"不用飛北海道～也能吃到新鮮帝王蟹！?
再說下去...口水就要流滿地啦 ?

#午夜食餓點【新北】吉柚鍋物料理
【完整內容】? http://bit.ly/2wVm2tg
【店家資訊】? http://bit.ly/2uWsxLg

#食尚玩家／ 浩角翔起笑一個 官方粉絲專頁／ 夢多 mondo 大谷主水

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,5789,435
2017-08-22 12:30:00+00:00,111515882197852_10212117936215615,"傳說中稱霸新莊的?烤鴨店
?這是真的嗎??

#好食回顧　【台北】香之味烤鴨
完整影音?http://bit.ly/2vQCixd
店家資訊?http://bit.ly/2uUdmkJ
【無敵懶人包！台北捷運美食】
?播出日期：2013-06-10
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD
下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,16675,2580
2017-08-22 05:00:00+00:00,111515882197852_997700583704283,"復古風港式咖啡店～讓你重回70年代 ?

#好食回顧【基隆】曙·初見咖啡
【完整內容】? http://bit.ly/2vToj9V
【店家資訊】? http://bit.ly/2g1rLd6

#就要醬玩 ／ 楊子儀／ GTM／ 哈孝遠

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,1222,84
2017-08-22 03:03:12+00:00,111515882197852_997676693706672,"???? 開著噗噗從北吃到南 ?

#鎖定今晚十點 ?
【省油大作戰 一桶油狂飆西半部(下)】    

#食尚玩家／ 楊子儀／ GTM-AJ 賴煜哲／ 阿諾

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,707,19
2017-08-18 15:00:00+00:00,111515882197852_10212080701284765,"玩具迷一定會狂拍?太多可愛的小公仔了
聽說老闆的湯頭也是相當厲害?

#好食回顧　【高雄】萬鍋燒
完整影音?http://bit.ly/2wOcEYJ
店家資訊?http://bit.ly/2vK9APF
【高雄 太過份了 限量美食晚來吃不到】
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,2698,201
2017-08-18 05:00:00+00:00,111515882197852_10212021582406830,"每一個角落都好美好美?????
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,2017,213
2017-08-17 23:00:00+00:00,111515882197852_994878403986501,"#挖知識 難怪...這麼聰明 ???

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,2945,425
2017-08-17 12:00:00+00:00,111515882197852_994754353998906,"珍奶雪花冰冰冰！還是滿滿的珍珠...
#TAG好友處理一下

#好食回顧【台中】剛好冰果室
【完整內容】? http://bit.ly/2uEH0PN
【店家資訊】? http://bit.ly/2vWzShK

#來去住一晚／ 黃鐙輝／ 曾子余

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,5360,389
2017-08-17 04:00:00+00:00,111515882197852_994679574006384,"一哥、夢多你們這樣偏心啦 ?

? 鎖定今晚十點 ? http://bit.ly/2wS8Fu4
【新北美食崛起 各種美味HEN厲害】

#食尚玩家／ 浩角翔起笑一個 官方粉絲專頁／ 夢多 mondo 大谷主水 

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,4398,109
2017-08-16 16:00:00+00:00,111515882197852_10212074784936860,"#牛肉麵大賞
#午夜食餓點  #幫大家增肥　
這幾家真的是很多人的牛肉麵口袋名單
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,3936,262
2017-08-16 02:00:00+00:00,111515882197852_10212074130160491,"獻給愛吃飯的鄉親們～池上米飯??

#好食回顧 【台東】如初丼
完整影音?http://bit.ly/2i0gXN0
店家資訊?http://bit.ly/2p3AfPQ
【台東殘酷擂台賽 這些美食我都醉了】
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1522,55
2017-08-15 07:31:01+00:00,111515882197852_1812766108739479,男神回歸 一桶油勇闖西半部,食尚玩家 was live.,844,47
2017-08-15 05:00:00+00:00,111515882197852_10212072760246244,"好奇喝起來的味道???
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,5080,423
2017-08-15 04:00:49+00:00,111515882197852_993465730794435,"藍瓶咖啡、shakeshack都要來了！！！

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,1166,44
2017-08-15 01:00:00+00:00,111515882197852_10212065403222323,"喜歡吃滷肉飯、茶葉蛋的鄉親要注意了??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1261,95
2017-08-14 16:00:00+00:00,111515882197852_10212065466103895,"#新爆點
#午夜食餓點 #幫大家增肥
就連米粉也可以爆耶??? 
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,4719,336
2017-08-14 11:30:00+00:00,111515882197852_992951960845812,"走，「吃」一整天給你看！?

鎖定今晚十點 ? http://bit.ly/2fECJ8a
【台中美食這麼多 吃貨24小時吃不停】

#來去住一晚／ 黃鐙輝／ 曾子余

---? 吃牛肉麵拿獎金 https://goo.gl/ENw86r
--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,1456,81
2017-08-14 08:30:00+00:00,111515882197852_1811694778846612,"根本神之組合！給你人氣啦啦隊大集合！?
8/19(六)  #2017臺北世大運開幕式戶外轉播活動
? 聽說有跳舞，還有近距離互動喲！

Yen. 妍言／ 羚小鹿 Yashiuan Lin／ 曲羿 Chuyi／ N i n i ＊林妮妮＊／ 短今Sammie ／ Roxy 楊楊",,455,52
2017-08-12 12:30:00+00:00,111515882197852_10212043229587996,"?咖哩控不要錯過這家！
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,892,39
2017-08-12 05:30:00+00:00,111515882197852_10212029262038816,"紅鶴真的好可愛喔?快TAG朋友一起拍網美照
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,386,16
2017-08-11 23:00:00+00:00,111515882197852_10212045869493992,"#挖知識
蝦咪！！編編找到發胖原因了??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,10835,3184
2017-08-11 04:00:00+00:00,111515882197852_10211907281989391,"令人懷念的古早味??

#好食回顧 【苗栗】建成冰?室 
完整影音?http://bit.ly/2vDEoPb
店家資訊?http://bit.ly/2tv753m
【俗又大碗台三線 您客氣了! (下)】
浩角翔起笑一個 官方粉絲專頁、 張允曦小8 
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,2300,140
2017-08-10 23:00:00+00:00,111515882197852_10212030069979014,"學起來！這樣少吃一半耶！?
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1668,93
2017-08-09 23:00:00+00:00,111515882197852_10212022744835890,"愛噴香水的少女們要注意一下啦??
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,874,60
2017-08-09 12:30:00+00:00,111515882197852_10211988499259772,"甜中帶點酸嗆，鱔魚又相當Ｑ脆??

#好食回顧 【台南】福昇小食 
完整影音?http://bit.ly/2u9Fc1a
店家資訊?http://bit.ly/2fakMy8
【台南好Q彈 美肌系越吃越美麗】
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,2384,134
2017-08-09 11:30:00+00:00,111515882197852_10212029250398525,"牛雜湯、吉拿圈、捲餅、拉麵?你們最愛哪一味？

?鎖定今晚十點 ?　#食尚玩家
【進擊的歐巴桑 屏東偶們來了】
 巴鈺／ 夢多 mondo 大谷主水
-----------
尋找地表最牛吃客?GO～
http://bit.ly/2vz1Pf9

加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,759,16
2017-08-09 10:30:00+00:00,111515882197852_471927419847238,"#94想食 小龍蝦正夯阿！有鄉親也愛吃嗎？
基隆CP值爆高海鮮?來去吃吃
【瘋食尚】鍋太郎極海鮮?http://bit.ly/2vMqHQs
店家資訊看過來?http://bit.ly/2vCOa6R
訂閱《YouTube頻道》?http://bit.ly/2lisE1O 
---------- 
加入食尚玩家LINE?好康不漏接 
https://goo.gl/aUBhqD 
下載TVBS新聞APP?一起瘋食尚 
https://goo.gl/VPw9e8",,5786,1151
2017-08-08 12:30:00+00:00,111515882197852_10211973801732343,"鐵板燒的滋滋聲～??

#好食回顧 【新竹】新竹喜來登大飯店
完整影音?http://bit.ly/2tXMoJl
店家資訊?http://bit.ly/2uUmRno
【吃定新竹！胖一圈也甘願！】 
播出時間：2015-09-30
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD
下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1682,74
2017-08-08 09:30:00+00:00,111515882197852_10212021335480657,"多運動是好事啊～啊哈哈哈哈???

鎖定今晚十點　#就要醬玩
【基隆 暑假特別企劃 醬玩老大爭奪戰】
楊子儀／ 哈孝遠／ GTM #AJ
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,701,2
2017-08-08 05:00:01+00:00,111515882197852_988753217932353,"? 這幾天爆熱 ? 哪裡喝得到啊？

--跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,1926,69
2017-08-07 09:30:00+00:00,111515882197852_10212013544645891,"跟媽媽真的好像呀！！

鎖定今晚十點 ? #來去住一晚 ?
【雲林人的反撲 好吃好玩六連發】
黃鐙輝／ 曾子余
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,4448,249
2017-08-07 04:00:00+00:00,111515882197852_10211981681369329,"到彰化王功就是要吃海鮮?????

#好食回顧 【彰化】王功樹活海產
完整影音?http://bit.ly/2u3mLLj
店家資訊?http://bit.ly/2f3yxi6
【暑假A計劃 鹿港王功好吃到不像話】 
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1857,88
2017-08-06 03:00:00+00:00,111515882197852_10211989246518453,"房間好寬敞喔～而且有溜滑梯小朋友一定會瘋掉啊??

#好玩回顧 【嘉義】天成文旅-繪日之丘
完整影音?http://bit.ly/2u9Z0kE
店家資訊?http://bit.ly/2v2trs5
【爸爸真偉大 嘉義玩到趴】
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,14505,1873
2017-08-05 11:30:00+00:00,111515882197852_986288614845480,"#歐巴桑 帶你去大鬧屏東
? 這一集感覺會失控啊啊啊...???

? 鄉親們～一起鎖定下週三10點 
【進擊的歐巴桑 屏東偶們來了】  

#食尚玩家 ／ 巴鈺／ 夢多 mondo 大谷主水

---跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,1438,43
2017-08-05 09:25:03+00:00,111515882197852_1802155633133860,"貢寮海洋音樂祭 Day 2
還有人沒來搖滾一下嗎？
趕快來現場喝啤酒?，配搖滾音樂?",食尚玩家 was live.,2650,145
2017-08-04 23:00:00+00:00,111515882197852_986273538180321,"夾烤蛋餅 ? 早餐新吃法

---跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,2960,166
2017-08-04 16:00:00+00:00,111515882197852_10211989520885312,"#午夜食餓點 #幫大家增肥
肉彈彈開的那個摸們?太邪惡了?
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,2450,86
2017-08-04 14:00:00+00:00,111515882197852_10211974791837095,"彰化的隱藏版宵夜?你們吃過了嗎

#好食回顧  【彰化】阿彬爌肉飯
完整影音?http://bit.ly/2u2CBpD
店家資訊?http://bit.ly/2f3yxi6
【暑假A計劃 鹿港王功好吃到不像話!】
#來去住一晚 黃鐙輝／ 曾子余
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,3144,196
2017-08-04 02:59:17+00:00,111515882197852_10211982451748588,"好想吃吃看秒殺油飯有多好吃喔?

#好食回顧 【台中】一福味麵食館
完整影音?http://bit.ly/2u6Zbx8
店家資訊?http://bit.ly/2tY5tex
【勇闖台三線 尋找人氣美食趣(下)】 
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,3580,354
2017-08-04 02:00:00+00:00,111515882197852_10211982299584784,"天啊～馬路上有恐龍??
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1056,34
2017-08-03 10:30:00+00:00,111515882197852_469592813414032,"#94想食 可惡！又是台南??
螃蟹、花枝、蝦子?滿滿海鮮大平台
【瘋食尚】一允堂?http://bit.ly/2u63Rn4
店家資訊看過來?http://bit.ly/2fakMy8
訂閱《YouTube頻道》?http://bit.ly/2lisE1O 
---------- 
加入食尚玩家LINE?好康不漏接 
https://goo.gl/aUBhqD 
下載TVBS新聞APP?一起瘋食尚 
https://goo.gl/VPw9e8",,25208,4673
2017-08-02 05:00:00+00:00,111515882197852_10211937156136226,"編編真的好愛香港美食?
即使是簡單的一碗麵都好好味?

影片授權： STAKK
影片來源：http://bit.ly/2u4qlQm
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,1768,83
2017-08-01 12:30:00+00:00,111515882197852_985059794968362,"摸蛤兼洗褲～還有生蚵吃到飽！???

#好玩回顧【彰化】王功採蚵車
【完整內容】? http://bit.ly/2vnOxCC
【店家資訊】? http://bit.ly/2ufMag1

#來去住一晚／ 黃鐙輝／ 曾子余 

---跟著我們吃透透 ? https://goo.gl/aUBhqD
---? TVBS新聞線上看 https://goo.gl/VPw9e8",,5465,571
2017-08-01 03:00:00+00:00,111515882197852_10211937101414858,"台三線的美食到底有多少啊?

鎖定今晚十點? #就要醬玩
【勇闖台三線 尋找人氣美食趣(二)】 
顏永烈／ 曾子余／ 大飛McFly(吳志慶) 
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,768,17
2017-07-31 16:00:00+00:00,111515882197852_10211959865623949,"#幫大家增肥

台北四大鰻魚飯名店之一?
鄉親吃過了嗎?

#午夜食餓點 【台北】劍持屋
完整影音?http://bit.ly/2tPPEXn
店家資訊?http://bit.ly/2tybrT2
【台北謎樣美食】
?播出時間：2014-01-13 
----------
加入食尚玩家LINE?好康不漏接
https://goo.gl/aUBhqD

下載TVBS新聞APP?一起瘋食尚
https://goo.gl/nQZ1PW",,4851,533
